trip_id,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,pickup,dropoff,cab_type,precipitation,snow_depth,snowfall,max_temperature,min_temperature,average_wind_speed,pickup_nyct2010_gid,pickup_ctlabel,pickup_borocode,pickup_boroname,pickup_ct2010,pickup_boroct2010,pickup_cdeligibil,pickup_ntacode,pickup_ntaname,pickup_puma,dropoff_nyct2010_gid,dropoff_ctlabel,dropoff_borocode,dropoff_boroname,dropoff_ct2010,dropoff_boroct2010,dropoff_cdeligibil,dropoff_ntacode,dropoff_ntaname,dropoff_puma,10mbin
"1,182,831,491",1,07:09.0,11:04.0,N,1,-73.99871826,40.75426102,-74.00352478,40.74015427,1,1.2,5.5,0.5,0.5,0,0,,0.3,6.8,2,,,,yellow,,,,95,75,,1895,103,1,Manhattan,10300,1010300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1358,77,1,Manhattan,7700,1007700,I,MN23,West Village,3810,00:00.0
"1,182,800,578",2,08:27.0,15:51.0,N,1,-73.98776245,40.71929932,-73.98980713,40.73464966,1,1.37,7,0.5,0.5,1.66,0,,0.3,9.96,1,,,,yellow,,,,95,75,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,2036,50,1,Manhattan,5000,1005000,I,MN21,Gramercy,3808,00:00.0
"1,182,861,128",2,09:22.0,23:45.0,N,1,-73.98891449,40.72170639,-73.96846771,40.69311523,5,3.44,13.5,0.5,0.5,2,0,,0.3,16.8,1,,,,yellow,,,,95,75,,929,30.01,1,Manhattan,3001,1003001,E,MN27,Chinatown,3809,107,195,3,Brooklyn,19500,3019500,E,BK69,Clinton Hill,4004,00:00.0
"1,182,856,086",2,09:33.0,13:23.0,N,1,-73.9763031,40.75151062,-73.99720001,40.75377655,2,1.45,6,0.5,0.5,1.46,0,,0.3,8.76,1,,,,yellow,,,,95,75,,1413,80,1,Manhattan,8000,1008000,I,MN20,Murray Hill-Kips Bay,3808,1698,111,1,Manhattan,11100,1011100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,858,317",1,00:36.0,06:32.0,N,1,-73.96955872,40.76036453,-73.9503479,40.77548218,1,1.7,7,0.5,0.5,0,0,,0.3,8.3,2,,,,yellow,,,,96,78,,20,112.03,1,Manhattan,11203,1011203,I,MN19,Turtle Bay-East Midtown,3808,2047,136,1,Manhattan,13600,1013600,I,MN32,Yorkville,3805,00:00.0
"1,182,840,355",2,00:40.0,22:31.0,N,1,-73.86370087,40.76945114,-73.95075989,40.70835114,1,8.05,25.5,0.5,0.5,5.36,0,,0.3,32.16,1,,,,yellow,,,,96,78,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,1048,527,3,Brooklyn,52700,3052700,E,BK73,North Side-South Side,4001,00:00.0
"1,182,791,539",1,01:36.0,07:43.0,N,1,-73.9872818,40.75596619,-73.98194885,40.74235535,1,1.3,6.5,0.5,0.5,2.3,0,,0.3,10.1,1,,,,yellow,,,,96,78,,21,113,1,Manhattan,11300,1011300,I,MN17,Midtown-Midtown South,3807,11,68,1,Manhattan,6800,1006800,I,MN21,Gramercy,3808,00:00.0
"1,182,834,776",2,01:55.0,08:52.0,N,1,-73.97136688,40.75128937,-73.990448,40.7371788,5,1.71,7.5,0.5,0.5,2.2,0,,0.3,11,1,,,,yellow,,,,96,78,,1432,90,1,Manhattan,9000,1009000,I,MN19,Turtle Bay-East Midtown,3808,2037,52,1,Manhattan,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,804,574",2,02:20.0,11:33.0,N,1,-74.00415802,40.70769882,-73.98706055,40.7299118,1,1.79,8.5,0.5,0.5,0,0,,0.3,9.8,2,,,,yellow,,,,96,78,,1435,15.01,1,Manhattan,1501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,861,40,1,Manhattan,4000,1004000,I,MN22,East Village,3809,00:00.0
"1,182,867,853",1,02:21.0,45:14.0,N,2,-73.78210449,40.64467239,-74.00417328,40.72200012,2,20.9,52,0,0.5,0,0,,0.3,52.8,2,,,,yellow,,,,96,78,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,1808,47,1,Manhattan,4700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"1,182,856,659",2,03:20.0,12:38.0,N,1,-74.00059509,40.73151016,-74.01166534,40.70767593,2,2.09,9,0.5,0.5,1,0,,0.3,11.3,1,,,,yellow,,,,96,78,,1317,65,1,Manhattan,6500,1006500,I,MN23,West Village,3810,1791,7,1,Manhattan,700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"1,182,849,698",1,03:48.0,14:46.0,N,1,-73.95375824,40.82221603,-73.9353714,40.84740829,1,3.1,12,0,0.5,3.2,0,,0.3,16,1,,,,yellow,,,,96,78,,907,225,1,Manhattan,22500,1022500,E,MN04,Hamilton Heights,3802,49,263,1,Manhattan,26300,1026300,E,MN36,Washington Heights South,3801,00:00.0
"1,182,808,933",2,04:20.0,24:20.0,N,1,-73.97911072,40.76314163,-73.98280334,40.71966171,3,3.9,16,0.5,0.5,2,0,,0.3,19.3,1,,,,yellow,,,,96,78,,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,1370,22.01,1,Manhattan,2201,1002201,E,MN28,Lower East Side,3809,00:00.0
"1,182,809,467",1,04:23.0,14:03.0,N,1,-73.99721527,40.72552109,-73.97702026,40.74548721,1,2,9,0.5,0.5,2.05,0,,0.3,12.35,1,,,,yellow,,,,96,78,,1315,49,1,Manhattan,4900,1004900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1440,78,1,Manhattan,7800,1007800,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,182,856,984",1,04:28.0,35:20.0,N,1,-73.98872375,40.74608231,-73.93784332,40.68621445,1,6.3,24.5,0.5,0.5,4,0,,0.3,29.8,1,,,,yellow,,,,96,78,,2000,76,1,Manhattan,7600,1007600,I,MN17,Midtown-Midtown South,3807,1830,277,3,Brooklyn,27700,3027700,E,BK35,Stuyvesant Heights,4003,00:00.0
"1,182,823,861",2,05:02.0,15:50.0,N,1,-73.95755005,40.77967834,-73.98530579,40.74754333,2,2.84,11,0.5,0.5,1.5,0,,0.3,13.8,1,,,,yellow,,,,96,78,,28,148.01,1,Manhattan,14801,1014801,I,MN40,Upper East Side-Carnegie Hill,3805,2000,76,1,Manhattan,7600,1007600,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,182,823,693",2,05:07.0,32:55.0,N,1,-74.00218201,40.73360062,-73.92678833,40.67391205,2,6.94,24.5,0.5,0.5,5.16,0,,0.3,30.96,1,,,,yellow,,,,96,78,,1442,71,1,Manhattan,7100,1007100,I,MN23,West Village,3810,1967,347,3,Brooklyn,34700,3034700,E,BK61,Crown Heights North,4006,00:00.0
"1,182,860,921",1,05:13.0,15:17.0,N,1,-73.98052216,40.75955582,-73.94828033,40.78267288,1,2.9,10.5,0.5,0.5,3,0,,0.3,14.8,1,,,,yellow,,,,96,78,,17,104,1,Manhattan,10400,1010400,I,MN17,Midtown-Midtown South,3807,31,154,1,Manhattan,15400,1015400,I,MN32,Yorkville,3805,00:00.0
"1,182,858,312",1,05:28.0,21:12.0,N,1,-73.99446869,40.75080109,-73.94907379,40.77340317,1,3.8,15,0.5,0.5,4.05,0,,0.3,20.35,1,,,,yellow,,,,96,78,,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,2047,136,1,Manhattan,13600,1013600,I,MN32,Yorkville,3805,00:00.0
"1,182,818,117",2,06:33.0,17:26.0,N,1,-73.96074677,40.76577377,-73.99214172,40.75913239,2,2.51,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,,,,yellow,,,,96,78,,1974,118,1,Manhattan,11800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,1163,121,1,Manhattan,12100,1012100,E,MN15,Clinton,3807,00:00.0
"1,182,863,955",2,08:22.0,11:42.0,N,1,-73.9863205,40.74107742,-73.99944305,40.74243546,2,1.01,5,0.5,0.5,1,0,,0.3,7.3,1,,,,yellow,,,,96,78,,934,56,1,Manhattan,5600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1167,87,1,Manhattan,8700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,867,468",1,08:46.0,16:00.0,N,1,-74.00548553,40.73974609,-73.99145508,40.75559616,1,1.5,7.5,0.5,0.5,0,0,,0.3,8.8,2,,,,yellow,,,,96,78,,1359,79,1,Manhattan,7900,1007900,I,MN23,West Village,3810,1699,115,1,Manhattan,11500,1011500,I,MN15,Clinton,3807,00:00.0
"1,182,792,725",1,09:22.0,21:48.0,N,1,-74.00154114,40.7410202,-73.98213959,40.77470398,1,2.6,11,0.5,0.5,2.45,0,,0.3,14.75,1,,,,yellow,,,,96,78,,1165,81,1,Manhattan,8100,1008100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,30,153,1,Manhattan,15300,1015300,I,MN14,Lincoln Square,3806,00:00.0
"1,182,834,634",2,09:50.0,14:46.0,N,1,-73.99349976,40.72742081,-73.98503876,40.73643875,6,0.99,6,0.5,0.5,1.31,0,,0.3,8.61,1,,,,yellow,,,,96,78,,1471,55.02,1,Manhattan,5502,1005502,I,MN23,West Village,3810,2036,50,1,Manhattan,5000,1005000,I,MN21,Gramercy,3808,00:00.0
"1,182,849,489",2,00:19.0,11:44.0,N,1,-74.00426483,40.73809814,-73.98183441,40.77521515,3,3.31,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,,,,yellow,,,,87,76,,1358,77,1,Manhattan,7700,1007700,I,MN23,West Village,3810,30,153,1,Manhattan,15300,1015300,I,MN14,Lincoln Square,3806,00:00.0
"1,182,794,398",1,01:17.0,07:52.0,N,1,-73.98291779,40.72699356,-73.9879303,40.7230835,2,0.4,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,,,,yellow,,,,87,76,,10,32,1,Manhattan,3200,1003200,I,MN22,East Village,3809,930,30.02,1,Manhattan,3002,1003002,E,MN22,East Village,3809,00:00.0
"1,182,864,832",2,01:48.0,30:23.0,N,1,-73.98028564,40.67660522,-73.97903442,40.76386642,1,7.8,26.5,0.5,0.5,5.56,0,,0.3,33.36,1,,,,yellow,,,,87,76,,1243,131,3,Brooklyn,13100,3013100,I,BK37,Park Slope-Gowanus,4005,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,182,838,556",2,02:17.0,23:34.0,N,1,-73.87441254,40.77395248,-73.91806793,40.88175201,1,12.81,36,0.5,0.5,10.71,5.54,,0.3,53.55,1,,,,yellow,,,,87,76,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,489,301,2,Bronx,30100,2030100,I,BX29,Spuyten Duyvil-Kingsbridge,3701,00:00.0
"1,182,809,583",1,03:24.0,14:19.0,N,1,-73.99072266,40.76125336,-74.00284576,40.73379517,1,2.2,10,0.5,0.5,0,0,,0.3,11.3,2,,,,yellow,,,,87,76,,1162,127,1,Manhattan,12700,1012700,I,MN15,Clinton,3807,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,00:00.0
"1,182,867,399",2,03:55.0,11:23.0,N,1,-73.97557831,40.75188065,-73.99836731,40.75558853,1,1.54,7.5,0.5,0.5,0,0,,0.3,8.8,2,,,,yellow,,,,87,76,,1250,92,1,Manhattan,9200,1009200,I,MN19,Turtle Bay-East Midtown,3808,1698,111,1,Manhattan,11100,1011100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,798,619",2,04:06.0,16:01.0,N,1,-74.0042038,40.74227905,-73.99685669,40.72050095,1,2.39,10,0.5,0.5,2.26,0,,0.3,13.56,1,,,,yellow,,,,87,76,,1355,83,1,Manhattan,8300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1476,41,1,Manhattan,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"1,182,836,103",2,04:28.0,11:12.0,N,1,-73.98616028,40.75684738,-74.00198364,40.75597382,1,1.14,6.5,0.5,0.5,0,0,,0.3,7.8,2,,,,yellow,,,,87,76,,901,119,1,Manhattan,11900,1011900,E,MN17,Midtown-Midtown South,3807,2098,99,1,Manhattan,9900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,802,423",1,04:42.0,15:41.0,N,1,-73.97206879,40.79410934,-73.94883728,40.82847214,1,2.7,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,,,,yellow,,,,87,76,,1704,183,1,Manhattan,18300,1018300,I,MN12,Upper West Side,3806,2165,233,1,Manhattan,23300,1023300,E,MN04,Hamilton Heights,3802,00:00.0
"1,182,840,855",2,05:08.0,08:20.0,N,1,-74.00588989,40.7358017,-73.99765778,40.73620224,1,0.57,4,0.5,0.5,1,0,,0.3,6.3,1,,,,yellow,,,,87,76,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,1158,63,1,Manhattan,6300,1006300,I,MN23,West Village,3810,00:00.0
"1,182,798,963",1,05:26.0,32:28.0,N,1,-73.98950195,40.71904755,-73.95501709,40.82006454,1,8.9,29,0.5,0.5,6.05,0,,0.3,36.35,1,,,,yellow,,,,87,76,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,1582,223.01,1,Manhattan,22301,1022301,E,MN06,Manhattanville,3802,00:00.0
"1,182,802,995",1,06:04.0,12:12.0,N,1,-73.98155975,40.73279572,-73.97020721,40.75614166,2,2,8,0.5,0.5,1.85,0,,0.3,11.15,1,,,,yellow,,,,87,76,,1076,48,1,Manhattan,4800,1004800,I,MN21,Gramercy,3808,14,98,1,Manhattan,9800,1009800,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"1,182,827,082",2,07:28.0,36:24.0,N,1,-74.00034332,40.74271011,-73.91123199,40.76115799,1,6.45,24,0.5,0.5,5.06,0,,0.3,30.36,1,,,,yellow,,,,87,76,,1167,87,1,Manhattan,8700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1970,151,4,Queens,15100,4015100,I,QN70,Astoria,4101,00:00.0
"1,182,841,467",1,07:35.0,30:10.0,N,1,-73.98356628,40.7559967,-73.9019165,40.81276321,1,7.2,24.5,0.5,0.5,0,0,,0.3,25.8,2,,,,yellow,,,,87,76,,901,119,1,Manhattan,11900,1011900,E,MN17,Midtown-Midtown South,3807,1239,83,2,Bronx,8300,2008300,E,BX33,Longwood,3710,00:00.0
"1,182,825,807",1,07:52.0,12:25.0,N,1,-73.9841156,40.75978851,-73.9745636,40.75670242,4,0.6,5,0.5,0.5,0,0,,0.3,6.3,2,,,,yellow,,,,87,76,,902,125,1,Manhattan,12500,1012500,I,MN17,Midtown-Midtown South,3807,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,182,801,157",2,08:03.0,11:02.0,N,1,-73.95655823,40.77128983,-73.94841003,40.77050018,2,0.71,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,,,,yellow,,,,87,76,,1242,134,1,Manhattan,13400,1013400,I,MN31,Lenox Hill-Roosevelt Island,3805,1953,132,1,Manhattan,13200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"1,182,836,098",2,08:31.0,14:05.0,N,1,-74.00170135,40.74079514,-74.00450897,40.75237656,1,1.19,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,,,,yellow,,,,87,76,,1165,81,1,Manhattan,8100,1008100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,2098,99,1,Manhattan,9900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,852,368",2,08:35.0,15:10.0,N,1,-73.99948883,40.74394989,-73.99189758,40.75939941,6,1.49,7,0.5,0.5,0,0,,0.3,8.3,2,,,,yellow,,,,87,76,,12,89,1,Manhattan,8900,1008900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1163,121,1,Manhattan,12100,1012100,E,MN15,Clinton,3807,00:00.0
"1,182,858,956",1,08:42.0,23:20.0,N,1,-73.99143219,40.72717285,-73.99794006,40.76053238,1,3.3,13,0.5,0.5,0,0,,0.3,14.3,2,,,,yellow,,,,87,76,,1470,38,1,Manhattan,3800,1003800,I,MN22,East Village,3809,2099,117,1,Manhattan,11700,1011700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,835,858",1,09:44.0,32:52.0,N,1,-73.78211212,40.64450836,-73.91529846,40.74113083,1,14.5,40,0.5,0.5,0,0,,0.3,41.3,1,,,,yellow,,,,87,76,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,2075,235,4,Queens,23500,4023500,E,QN31,Hunters Point-Sunnyside-West Maspeth,4109,00:00.0
"1,182,865,219",2,09:45.0,17:13.0,N,1,-74.01409149,40.71366882,-74.00273132,40.7312355,1,1.7,8,0.5,0.5,1.86,0,,0.3,11.16,1,,,,yellow,,,,87,76,,2100,317.03,1,Manhattan,31703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,1316,67,1,Manhattan,6700,1006700,I,MN23,West Village,3810,00:00.0
"1,182,813,520",2,00:02.0,10:15.0,N,1,-73.97068024,40.75229645,-73.98323059,40.73039627,1,1.85,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,,,,yellow,,,,89,72,,1432,90,1,Manhattan,9000,1009000,I,MN19,Turtle Bay-East Midtown,3808,2146,34,1,Manhattan,3400,1003400,I,MN22,East Village,3809,00:00.0
"1,182,828,671",1,00:11.0,24:22.0,N,1,-73.96811676,40.75548172,-74.00791168,40.70887375,2,4.2,18,0.5,0.5,3.85,0,,0.3,23.15,1,,,,yellow,,,,89,72,,14,98,1,Manhattan,9800,1009800,I,MN19,Turtle Bay-East Midtown,3808,1036,15.02,1,Manhattan,1502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"1,182,804,981",1,00:34.0,01:37.0,N,1,-73.9896698,40.74735641,-73.98647308,40.75177002,1,0.3,3,0.5,0.5,0.85,0,,0.3,5.15,1,,,,yellow,,,,89,72,,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,900,109,1,Manhattan,10900,1010900,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,182,807,352",2,01:16.0,15:31.0,N,1,-73.98072815,40.74531174,-73.95600891,40.77214813,1,2.6,12,0.5,0.5,2.66,0,,0.3,15.96,1,,,,yellow,,,,89,72,,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,1242,134,1,Manhattan,13400,1013400,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"1,182,851,646",2,01:17.0,05:48.0,N,1,-73.97823334,40.76335144,-73.96222687,40.77025986,5,1.31,5.5,0.5,0.5,1,0,,0.3,7.8,1,,,,yellow,,,,89,72,,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,1042,128,1,Manhattan,12800,1012800,I,MN40,Upper East Side-Carnegie Hill,3805,00:00.0
"1,182,812,063",1,01:20.0,12:54.0,N,1,-73.9883728,40.72763062,-73.96335602,40.75585938,1,2.5,11,0.5,0.5,2.45,0,,0.3,14.75,1,,,,yellow,,,,89,72,,1470,38,1,Manhattan,3800,1003800,I,MN22,East Village,3809,1896,86.03,1,Manhattan,8603,1008603,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"1,182,859,178",2,01:25.0,06:44.0,N,1,-73.97335052,40.67848969,-73.94728088,40.67514038,1,1.46,6.5,0.5,0.5,0,0,,0.3,7.8,2,,,,yellow,,,,89,72,,1795,161,3,Brooklyn,16100,3016100,I,BK64,Prospect Heights,4006,2154,315,3,Brooklyn,31500,3031500,E,BK61,Crown Heights North,4006,00:00.0
"1,182,854,816",1,01:33.0,06:15.0,N,1,-73.97898102,40.73646927,-73.97437286,40.75060654,1,1.2,6,0.5,0.5,0,0,,0.3,7.3,2,,,,yellow,,,,89,72,,922,64,1,Manhattan,6400,1006400,I,MN21,Gramercy,3808,1431,88,1,Manhattan,8800,1008800,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"1,182,794,361",1,01:49.0,09:26.0,N,1,-74.00495148,40.70661926,-73.98869324,40.72148514,2,1.6,8,0.5,0.5,1.85,0,,0.3,11.15,1,,,,yellow,,,,89,72,,1036,15.02,1,Manhattan,1502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,929,30.01,1,Manhattan,3001,1003001,E,MN27,Chinatown,3809,00:00.0
"1,182,872,294",2,02:53.0,06:22.0,N,1,-73.95343781,40.66849136,-73.95566559,40.68083191,2,1.06,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,,,,yellow,,,,89,72,,178,323,3,Brooklyn,32300,3032300,E,BK63,Crown Heights South,4011,125,227,3,Brooklyn,22700,3022700,E,BK69,Clinton Hill,4004,00:00.0
"1,182,847,784",1,03:12.0,23:54.0,N,1,-73.98867035,40.77423859,-73.97872162,40.72883606,1,4.3,17,0.5,0.5,3.66,0,,0.3,21.96,1,,,,yellow,,,,89,72,,1741,151,1,Manhattan,15100,1015100,E,MN14,Lincoln Square,3806,2146,34,1,Manhattan,3400,1003400,I,MN22,East Village,3809,00:00.0
"1,182,795,628",2,03:24.0,08:06.0,N,1,-73.98243713,40.78482819,-73.9938736,40.76222992,1,2.19,8,0.5,0.5,0,0,,0.3,9.3,2,,,,yellow,,,,89,72,,1945,167,1,Manhattan,16700,1016700,I,MN12,Upper West Side,3806,1164,129,1,Manhattan,12900,1012900,I,MN15,Clinton,3807,00:00.0
"1,182,797,233",1,04:24.0,10:27.0,N,1,-73.98156738,40.7643013,-73.97878265,40.7824173,1,1.4,7,0.5,0.5,1.65,0,,0.3,9.95,1,,,,yellow,,,,89,72,,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,1343,161,1,Manhattan,16100,1016100,I,MN12,Upper West Side,3806,00:00.0
"1,182,840,354",1,04:28.0,18:25.0,N,1,-73.99357605,40.71912766,-73.95239258,40.70665359,1,2.5,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,,,,yellow,,,,89,72,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,1048,527,3,Brooklyn,52700,3052700,E,BK73,North Side-South Side,4001,00:00.0
"1,182,815,414",2,04:31.0,08:13.0,N,1,-73.95330811,40.78860855,-73.94642639,40.80313873,1,1.23,5.5,0.5,0.5,0,0,,0.3,6.8,2,,,,yellow,,,,89,72,,1267,168,1,Manhattan,16800,1016800,E,MN33,East Harlem South,3804,36,190,1,Manhattan,19000,1019000,I,MN11,Central Harlem South,3803,00:00.0
"1,182,836,327",1,04:58.0,08:26.0,N,1,-74.01229858,40.70391464,-74.01683807,40.70484924,1,0.5,4.5,0.5,0.5,1.15,0,,0.3,6.95,1,,,,yellow,,,,89,72,,1792,9,1,Manhattan,900,1000900,I,MN25,Battery Park City-Lower Manhattan,3810,2102,317.04,1,Manhattan,31704,1031704,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"1,182,832,986",1,05:09.0,14:31.0,N,1,-73.94841766,40.71738434,-73.96598053,40.71235275,1,1.5,8,0.5,0.5,1.85,0,,0.3,11.15,1,,,,yellow,,,,89,72,,1602,501,3,Brooklyn,50100,3050100,I,BK90,East Williamsburg,4001,1604,549,3,Brooklyn,54900,3054900,E,BK73,North Side-South Side,4001,00:00.0
"1,182,865,296",2,05:17.0,11:48.0,N,1,-73.95543671,40.7793808,-73.93930817,40.79098129,5,1.63,7.5,0.5,0.5,2.2,0,,0.3,11,1,,,,yellow,,,,89,72,,28,148.01,1,Manhattan,14801,1014801,I,MN40,Upper East Side-Carnegie Hill,3805,1318,170,1,Manhattan,17000,1017000,E,MN33,East Harlem South,3804,00:00.0
"1,182,834,668",2,05:42.0,14:14.0,N,1,-73.99333191,40.75214386,-73.97924805,40.75268936,5,1.05,7.5,0.5,0.5,0.88,0,,0.3,9.68,1,,,,yellow,,,,89,72,,900,109,1,Manhattan,10900,1010900,I,MN17,Midtown-Midtown South,3807,1885,82,1,Manhattan,8200,1008200,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,182,844,123",1,06:01.0,18:39.0,N,1,-73.789505,40.64522171,-73.79859924,40.70584488,1,6.3,18.5,0.5,0.5,5.94,0,,0.3,25.74,1,,,,yellow,,,,89,72,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,1508,446.01,4,Queens,44601,4044601,E,QN61,Jamaica,4112,00:00.0
"1,182,826,436",2,06:04.0,16:17.0,N,1,-73.97714996,40.7647171,-73.9525528,40.77983856,4,2.19,9.5,0.5,0.5,1,0,,0.3,11.8,1,,,,yellow,,,,89,72,,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,27,146.02,1,Manhattan,14602,1014602,I,MN32,Yorkville,3805,00:00.0
"1,182,860,800",1,07:17.0,18:41.0,N,1,-73.98207092,40.7522316,-73.95236969,40.78106689,1,2.8,11,0.5,0.5,2.46,0,,0.3,14.76,1,,,,yellow,,,,89,72,,2001,84,1,Manhattan,8400,1008400,I,MN17,Midtown-Midtown South,3807,29,148.02,1,Manhattan,14802,1014802,I,MN40,Upper East Side-Carnegie Hill,3805,00:00.0
"1,182,867,375",1,07:25.0,25:56.0,N,1,-73.96169281,40.81145096,-73.99343109,40.75531387,1,4.4,16.5,0.5,0.5,3.55,0,,0.3,21.35,1,,,,yellow,,,,89,72,,883,205,1,Manhattan,20500,1020500,I,MN09,Morningside Heights,3802,1698,111,1,Manhattan,11100,1011100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,182,829,405",1,07:40.0,13:42.0,N,1,-73.9761734,40.76031876,-73.9883194,40.76403427,2,0.9,5.5,0.5,0.5,0,0,,0.3,6.8,2,,,,yellow,,,,89,72,,17,104,1,Manhattan,10400,1010400,I,MN17,Midtown-Midtown South,3807,1161,133,1,Manhattan,13300,1013300,I,MN15,Clinton,3807,00:00.0
"1,182,872,339",2,07:41.0,25:07.0,N,1,-73.87436676,40.77407074,-73.91966248,40.70264816,1,8.13,24,0.5,0.5,7.59,0,,0.3,32.89,1,,,,yellow,,,,89,72,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,223,443,3,Brooklyn,44300,3044300,E,BK77,Bushwick North,4002,00:00.0
"1,182,871,329",2,08:14.0,17:41.0,N,1,-73.99008942,40.75738907,-73.97869873,40.76205063,2,0.92,7.5,0.5,0.5,0,0,,0.3,8.8,2,,,,yellow,,,,89,72,,1163,121,1,Manhattan,12100,1012100,E,MN15,Clinton,3807,17,104,1,Manhattan,10400,1010400,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,182,861,367",2,08:20.0,32:29.0,N,1,-73.98719788,40.75608826,-73.85330963,40.72211456,2,8.91,28.5,0.5,0.5,7.03,5.33,,0.3,42.16,1,,,,yellow,,,,89,72,,21,113,1,Manhattan,11300,1011300,I,MN17,Midtown-Midtown South,3807,745,711,4,Queens,71100,4071100,I,QN17,Forest Hills,4108,00:00.0
